# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /groups/itay_mayrose/liorglic/miniconda3/envs/NGS_course/bin/run_busco -i scaffolds.fasta -o BUSCO -l /groups/itay_mayrose/nosnap/liorglic/NGS_course/master/lesson6/saccharomycetales_odb9/ -m genome -c 30 -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E0DKD	Complete	NODE_40_length_103526_cov_38.150216	89545	90501	578.6	273
EOG092E0DKJ	Complete	NODE_48_length_89158_cov_37.420244	27263	29254	240.5	321
EOG092E0DKM	Complete	NODE_12_length_177874_cov_37.650813	139032	139967	236.6	228
EOG092E0DKQ	Complete	NODE_38_length_105757_cov_40.328830	81622	82689	167.8	242
EOG092E0DL3	Complete	NODE_33_length_110769_cov_38.314531	14256	15566	447.4	331
EOG092E0DL4	Complete	NODE_48_length_89158_cov_37.420244	71888	73585	620.0	467
EOG092E0DL5	Complete	NODE_26_length_128386_cov_37.385480	108944	109843	318.1	232
EOG092E0DL6	Complete	NODE_20_length_155575_cov_37.679559	27925	28842	319.7	232
EOG092E0DLN	Complete	NODE_28_length_124187_cov_40.500371	32115	33143	372.8	270
EOG092E0DN8	Complete	NODE_25_length_130207_cov_38.132653	63131	64366	484.9	319
EOG092E0DNK	Complete	NODE_2_length_376067_cov_37.491936	214227	215201	471.7	274
EOG092E0DNW	Fragmented	NODE_110_length_24404_cov_37.722042	9947	18751	341.8	350
EOG092E0DO6	Complete	NODE_2_length_376067_cov_37.491936	231298	232668	142.8	236
EOG092E0DO9	Complete	NODE_5_length_269732_cov_38.018630	105856	107121	202.8	246
EOG092E0DOM	Complete	NODE_15_length_165883_cov_37.897617	138574	139539	363.4	257
EOG092E0DP9	Complete	NODE_63_length_71111_cov_39.342181	35636	36889	257.1	243
EOG092E0DPL	Complete	NODE_27_length_128337_cov_38.689777	41641	42657	307.4	215
EOG092E0DPS	Complete	NODE_112_length_23952_cov_36.714316	14078	15019	493.9	273
EOG092E0DQ6	Complete	NODE_25_length_130207_cov_38.132653	85297	86304	556.6	298
EOG092E0DQE	Complete	NODE_67_length_66048_cov_38.081266	10766	11668	546.6	277
EOG092E0DQV	Complete	NODE_79_length_47525_cov_37.539393	20914	21786	293.6	234
EOG092E0DS1	Complete	NODE_63_length_71111_cov_39.342181	18439	19332	198.1	196
EOG092E0DSH	Complete	NODE_14_length_166516_cov_37.805690	69737	70984	553.2	346
EOG092E0DT5	Complete	NODE_1_length_449352_cov_38.101223	254844	256319	353.3	299
EOG092E0DTG	Complete	NODE_42_length_97169_cov_37.579319	3060	4400	330.8	245
EOG092E0DTT	Complete	NODE_23_length_142158_cov_37.948699	73331	75061	395.1	329
EOG092E0DU2	Complete	NODE_112_length_23952_cov_36.714316	18147	19448	612.3	367
EOG092E0DU9	Complete	NODE_78_length_49069_cov_37.337924	43511	44461	437.8	268
EOG092E0DUP	Complete	NODE_1_length_449352_cov_38.101223	15847	16740	407.6	255
EOG092E0DUR	Complete	NODE_4_length_296178_cov_37.378083	128645	129559	334.4	254
EOG092E0DUX	Complete	NODE_80_length_47039_cov_41.051124	7124	10491	430.4	350
EOG092E0DV8	Complete	NODE_12_length_177874_cov_37.650813	73651	75945	296.4	385
EOG092E0DVM	Complete	NODE_99_length_32760_cov_37.231341	14509	15438	550.9	252
EOG092E0DW0	Complete	NODE_109_length_24808_cov_39.264251	18238	19278	250.8	230
EOG092E0DW4	Complete	NODE_56_length_80822_cov_38.632325	70742	71764	532.5	290
EOG092E0DWF	Complete	NODE_7_length_204331_cov_37.767266	46117	47343	400.9	287
EOG092E0DWV	Complete	NODE_69_length_65092_cov_38.236542	34053	34970	462.3	260
EOG092E0DXJ	Complete	NODE_53_length_84142_cov_39.096139	15486	16475	537.5	284
EOG092E0DXK	Complete	NODE_20_length_155575_cov_37.679559	109933	111078	452.3	272
EOG092E0DXY	Complete	NODE_47_length_90333_cov_36.846142	53155	54018	494.3	241
EOG092E0DY8	Complete	NODE_4_length_296178_cov_37.378083	270400	271812	541.0	336
EOG092E0DYD	Complete	NODE_15_length_165883_cov_37.897617	91455	92339	283.8	212
EOG092E0DZF	Complete	NODE_57_length_78326_cov_37.604541	24559	25548	355.5	271
EOG092E0E0C	Complete	NODE_1_length_449352_cov_38.101223	429360	430292	460.5	245
EOG092E0E0E	Complete	NODE_59_length_76837_cov_42.231799	18886	19806	207.0	135
EOG092E0E0S	Complete	NODE_93_length_37754_cov_35.608372	16559	17662	422.5	247
EOG092E0E14	Complete	NODE_30_length_120878_cov_43.023795	110135	111805	444.7	372
EOG092E0E1A	Complete	NODE_19_length_158332_cov_37.014670	31805	32983	513.3	297
EOG092E0E1J	Complete	NODE_75_length_61241_cov_41.526264	1463	2470	303.9	240
EOG092E0E1L	Complete	NODE_5_length_269732_cov_38.018630	119862	121088	337.6	298
EOG092E0E1V	Complete	NODE_21_length_147213_cov_37.852906	62971	64512	268.4	290
EOG092E0E1X	Complete	NODE_9_length_202726_cov_40.339476	144124	145011	481.1	265
EOG092E0E2H	Complete	NODE_25_length_130207_cov_38.132653	98919	99782	550.0	245
EOG092E0E2O	Complete	NODE_34_length_108592_cov_37.662493	77200	78318	168.3	113
EOG092E0E47	Complete	NODE_41_length_103215_cov_37.184383	52762	53706	248.0	225
EOG092E0E49	Complete	NODE_24_length_140947_cov_37.030513	71049	72503	193.0	256
EOG092E0E5A	Complete	NODE_38_length_105757_cov_40.328830	15859	17139	314.6	241
EOG092E0E5R	Complete	NODE_79_length_47525_cov_37.539393	45260	46492	338.4	283
EOG092E0E6I	Complete	NODE_58_length_77084_cov_37.760739	24856	26286	601.1	376
EOG092E0E6M	Complete	NODE_70_length_63941_cov_38.941787	32286	33173	332.3	263
EOG092E0E8D	Complete	NODE_13_length_175709_cov_37.194718	52049	53479	594.5	357
EOG092E0E8G	Complete	NODE_6_length_246120_cov_37.254880	171611	172633	391.7	293
EOG092E0E8X	Complete	NODE_19_length_158332_cov_37.014670	145833	147035	430.4	304
EOG092E0E95	Complete	NODE_8_length_203896_cov_38.927669	192982	193932	256.1	225
EOG092E0E9R	Complete	NODE_37_length_106147_cov_39.123789	80761	82059	476.8	286
EOG092E0EA7	Complete	NODE_54_length_82353_cov_37.462368	81103	81999	540.8	263
EOG092E0EAE	Complete	NODE_6_length_246120_cov_37.254880	51963	53342	344.8	312
EOG092E0EAM	Complete	NODE_17_length_162010_cov_37.467976	113636	115216	612.3	427
EOG092E0EAW	Complete	NODE_25_length_130207_cov_38.132653	38352	39401	208.3	165
EOG092E0EBB	Complete	NODE_37_length_106147_cov_39.123789	69115	70392	240.7	276
EOG092E0EBE	Complete	NODE_11_length_195637_cov_39.932688	55199	56293	540.0	315
EOG092E0EBG	Duplicated	NODE_10_length_202365_cov_37.197761	33514	35163	565.9	290
EOG092E0EBG	Duplicated	NODE_1_length_449352_cov_38.101223	227308	229878	500.6	297
EOG092E0EBG	Duplicated	NODE_33_length_110769_cov_38.314531	88415	90547	498.9	303
EOG092E0EBW	Complete	NODE_53_length_84142_cov_39.096139	19231	21606	223.3	294
EOG092E0EC5	Complete	NODE_5_length_269732_cov_38.018630	45624	46697	461.9	297
EOG092E0EC8	Complete	NODE_73_length_62185_cov_37.731820	52756	53634	409.3	249
EOG092E0ECD	Complete	NODE_5_length_269732_cov_38.018630	241100	242200	339.0	283
EOG092E0ED0	Complete	NODE_54_length_82353_cov_37.462368	48070	49083	271.9	218
EOG092E0EEE	Complete	NODE_84_length_43240_cov_38.483084	28557	29606	428.7	294
EOG092E0EEG	Complete	NODE_35_length_108403_cov_41.344455	60786	62699	341.6	343
EOG092E0EFA	Complete	NODE_37_length_106147_cov_39.123789	29606	31774	311.1	314
EOG092E0EFM	Complete	NODE_1_length_449352_cov_38.101223	286232	287140	279.8	202
EOG092E0EFO	Complete	NODE_29_length_123016_cov_37.091745	105678	106559	334.2	229
EOG092E0EFW	Complete	NODE_1_length_449352_cov_38.101223	93630	94550	379.6	254
EOG092E0EGD	Complete	NODE_32_length_114727_cov_40.819494	852	1814	262.0	189
EOG092E0EGS	Complete	NODE_3_length_358462_cov_38.441710	344266	345225	225.7	199
EOG092E0EH3	Complete	NODE_120_length_14186_cov_36.612908	9813	10733	257.6	216
EOG092E0EH8	Complete	NODE_32_length_114727_cov_40.819494	72892	74310	293.8	478
EOG092E0EHT	Complete	NODE_13_length_175709_cov_37.194718	141265	142311	388.9	249
EOG092E0EHV	Complete	NODE_36_length_107630_cov_38.520744	49203	50027	184.0	188
EOG092E0EHZ	Complete	NODE_90_length_39707_cov_38.092807	22027	22929	508.3	259
EOG092E0EI3	Complete	NODE_11_length_195637_cov_39.932688	160958	161614	195.8	179
EOG092E0EIP	Duplicated	NODE_10_length_202365_cov_37.197761	111201	114051	536.2	291
EOG092E0EIP	Duplicated	NODE_4_length_296178_cov_37.378083	98695	100221	544.3	293
EOG092E0EJ2	Complete	NODE_15_length_165883_cov_37.897617	30534	31853	328.9	288
EOG092E0EJ8	Complete	NODE_54_length_82353_cov_37.462368	66051	67001	272.8	206
EOG092E0EJN	Complete	NODE_102_length_30522_cov_36.377917	7102	8031	331.8	236
EOG092E0EJR	Complete	NODE_122_length_13791_cov_41.580154	11866	13020	524.7	317
EOG092E0EJS	Complete	NODE_5_length_269732_cov_38.018630	72010	73200	389.6	295
EOG092E0EKB	Complete	NODE_23_length_142158_cov_37.948699	70552	71424	504.7	266
EOG092E0EKD	Complete	NODE_24_length_140947_cov_37.030513	121724	122647	354.0	250
EOG092E0EKH	Complete	NODE_4_length_296178_cov_37.378083	206729	208036	394.8	339
EOG092E0EKJ	Complete	NODE_11_length_195637_cov_39.932688	132188	134389	239.4	356
EOG092E0EL9	Complete	NODE_58_length_77084_cov_37.760739	52033	53019	192.4	198
EOG092E0ELI	Complete	NODE_14_length_166516_cov_37.805690	164909	166129	390.1	233
EOG092E0ELJ	Complete	NODE_10_length_202365_cov_37.197761	152881	153747	381.1	224
EOG092E0EMM	Complete	NODE_21_length_147213_cov_37.852906	81226	82203	395.3	269
EOG092E0EMO	Complete	NODE_33_length_110769_cov_38.314531	86577	87563	264.2	259
EOG092E0ENZ	Complete	NODE_17_length_162010_cov_37.467976	50565	51494	342.7	231
EOG092E0EO9	Complete	NODE_86_length_43021_cov_38.225737	4359	5294	447.6	256
EOG092E0EQ3	Complete	NODE_10_length_202365_cov_37.197761	79832	80779	333.0	216
EOG092E0EQE	Complete	NODE_49_length_89111_cov_37.128155	84561	85547	349.7	235
EOG092E0EQF	Complete	NODE_17_length_162010_cov_37.467976	53937	55492	381.6	256
EOG092E0EQZ	Complete	NODE_100_length_31993_cov_36.639239	18647	19576	489.7	264
EOG092E0ET0	Complete	NODE_4_length_296178_cov_37.378083	224833	225705	362.3	214
EOG092E0ETR	Complete	NODE_18_length_158840_cov_37.599244	15484	16428	532.4	268
EOG092E0ETU	Complete	NODE_36_length_107630_cov_38.520744	96494	97336	362.7	218
EOG092E0EU0	Complete	NODE_3_length_358462_cov_38.441710	316200	317081	407.1	217
EOG092E0EU2	Complete	NODE_28_length_124187_cov_40.500371	86050	86982	335.5	198
EOG092E0EU4	Complete	NODE_20_length_155575_cov_37.679559	129099	130601	402.5	336
EOG092E0EVI	Complete	NODE_110_length_24404_cov_37.722042	13025	13996	413.6	258
EOG092E0EVQ	Complete	NODE_13_length_175709_cov_37.194718	48342	49781	306.8	316
EOG092E0EWA	Complete	NODE_62_length_71708_cov_38.523691	52860	53924	493.5	304
EOG092E0EWO	Complete	NODE_9_length_202726_cov_40.339476	96154	97233	532.7	272
EOG092E0EXX	Complete	NODE_4_length_296178_cov_37.378083	285013	285993	293.0	209
EOG092E0EZ2	Complete	NODE_33_length_110769_cov_38.314531	12991	14004	505.3	276
EOG092E0EZD	Missing
EOG092E0F05	Complete	NODE_67_length_66048_cov_38.081266	62239	63195	293.4	229
EOG092E0F0V	Complete	NODE_2_length_376067_cov_37.491936	225817	226758	277.5	210
EOG092E0F1O	Complete	NODE_49_length_89111_cov_37.128155	87871	88695	252.5	202
EOG092E0F2D	Complete	NODE_56_length_80822_cov_38.632325	74824	75945	524.6	264
EOG092E0F2M	Complete	NODE_77_length_52030_cov_37.366965	28487	29416	322.9	248
EOG092E0F2N	Complete	NODE_26_length_128386_cov_37.385480	112287	113168	560.0	269
EOG092E0F2P	Complete	NODE_75_length_61241_cov_41.526264	51722	52642	566.9	271
EOG092E0F46	Complete	NODE_11_length_195637_cov_39.932688	9584	10543	318.8	254
EOG092E0F47	Complete	NODE_5_length_269732_cov_38.018630	161436	162572	380.2	303
EOG092E0F4C	Complete	NODE_64_length_70580_cov_37.890067	31687	32511	97.1	62
EOG092E0F4K	Complete	NODE_97_length_34672_cov_35.609903	13204	14469	270.6	307
EOG092E0F4V	Complete	NODE_84_length_43240_cov_38.483084	24164	24985	172.6	202
EOG092E0F5P	Complete	NODE_30_length_120878_cov_43.023795	89365	90696	479.1	349
EOG092E0F64	Complete	NODE_5_length_269732_cov_38.018630	25350	26225	500.6	258
EOG092E0F68	Complete	NODE_46_length_91379_cov_42.106763	56266	58479	298.7	341
EOG092E0F6F	Complete	NODE_7_length_204331_cov_37.767266	115010	115888	302.4	262
EOG092E0F6M	Complete	NODE_65_length_69438_cov_37.092645	47917	48849	523.4	252
EOG092E0F6T	Complete	NODE_1_length_449352_cov_38.101223	406239	412120	100.1	176
EOG092E0F6V	Complete	NODE_11_length_195637_cov_39.932688	183765	184640	352.9	230
EOG092E0F7U	Complete	NODE_14_length_166516_cov_37.805690	97981	99249	228.7	244
EOG092E0F88	Complete	NODE_24_length_140947_cov_37.030513	135456	136691	578.5	330
EOG092E0F98	Missing
EOG092E0F99	Complete	NODE_10_length_202365_cov_37.197761	126733	127635	372.9	202
EOG092E0F9R	Complete	NODE_13_length_175709_cov_37.194718	127780	129645	303.8	316
EOG092E0F9S	Complete	NODE_51_length_87655_cov_37.439829	35687	36493	161.1	132
EOG092E0F9T	Complete	NODE_45_length_92879_cov_39.059672	81491	82318	414.6	246
EOG092E0FBB	Complete	NODE_56_length_80822_cov_38.632325	27643	28795	311.7	243
EOG092E0FBZ	Complete	NODE_20_length_155575_cov_37.679559	99901	100746	180.9	262
EOG092E0FC3	Complete	NODE_90_length_39707_cov_38.092807	36887	37849	223.6	217
EOG092E0FCA	Complete	NODE_1_length_449352_cov_38.101223	138561	140132	210.0	276
EOG092E0FDK	Complete	NODE_16_length_162425_cov_39.423108	137306	138166	345.6	231
EOG092E0FDM	Complete	NODE_10_length_202365_cov_37.197761	128138	129031	583.9	270
EOG092E0FFD	Complete	NODE_57_length_78326_cov_37.604541	72635	74512	309.9	346
EOG092E0FFI	Complete	NODE_7_length_204331_cov_37.767266	124192	125127	541.1	274
EOG092E0FGJ	Complete	NODE_63_length_71111_cov_39.342181	60621	61571	594.8	288
EOG092E0FGR	Complete	NODE_84_length_43240_cov_38.483084	27466	28170	405.9	218
EOG092E0FH2	Complete	NODE_28_length_124187_cov_40.500371	100686	101540	366.6	218
EOG092E0FHX	Complete	NODE_94_length_36672_cov_37.668542	12726	14687	266.9	291
EOG092E0FI4	Complete	NODE_101_length_31021_cov_37.643512	28401	29654	457.5	367
EOG092E0FI5	Complete	NODE_40_length_103526_cov_38.150216	51675	53246	388.6	275
EOG092E0FIW	Complete	NODE_14_length_166516_cov_37.805690	32160	33224	542.5	272
EOG092E0FJI	Complete	NODE_54_length_82353_cov_37.462368	70792	71949	537.1	340
EOG092E0FJX	Complete	NODE_110_length_24404_cov_37.722042	22965	23810	337.7	168
EOG092E0FK3	Complete	NODE_18_length_158840_cov_37.599244	54718	56073	383.1	361
EOG092E0FK8	Complete	NODE_11_length_195637_cov_39.932688	106191	107030	241.7	218
EOG092E0FKS	Complete	NODE_4_length_296178_cov_37.378083	142006	143022	471.5	276
EOG092E0FLH	Complete	NODE_11_length_195637_cov_39.932688	61982	63163	383.9	276
EOG092E0FM2	Complete	NODE_10_length_202365_cov_37.197761	10740	13145	383.0	450
EOG092E0FM4	Complete	NODE_18_length_158840_cov_37.599244	102870	103640	336.5	197
EOG092E0FMD	Complete	NODE_4_length_296178_cov_37.378083	157153	158136	575.5	306
EOG092E0FMU	Complete	NODE_39_length_104501_cov_36.346954	15792	16688	245.4	218
EOG092E0FND	Complete	NODE_38_length_105757_cov_40.328830	85505	86290	330.3	204
EOG092E0FO2	Complete	NODE_26_length_128386_cov_37.385480	102591	103361	410.7	235
EOG092E0FO9	Complete	NODE_27_length_128337_cov_38.689777	58003	59370	244.6	230
EOG092E0FON	Complete	NODE_3_length_358462_cov_38.441710	210373	211122	252.5	183
EOG092E0FOU	Complete	NODE_81_length_46679_cov_37.465876	5088	6146	461.4	299
EOG092E0FP5	Complete	NODE_4_length_296178_cov_37.378083	124768	126825	345.7	485
EOG092E0FPL	Complete	NODE_14_length_166516_cov_37.805690	96981	97826	313.7	224
EOG092E0FPS	Complete	NODE_24_length_140947_cov_37.030513	105219	106016	326.3	228
EOG092E0FQA	Complete	NODE_3_length_358462_cov_38.441710	156341	157351	286.6	255
EOG092E0FQE	Complete	NODE_28_length_124187_cov_40.500371	47663	48952	395.7	275
EOG092E0FRG	Complete	NODE_65_length_69438_cov_37.092645	64502	65311	394.5	224
EOG092E0FRQ	Complete	NODE_52_length_86079_cov_37.701641	70988	72255	311.6	255
EOG092E0FRX	Complete	NODE_21_length_147213_cov_37.852906	33821	34810	466.3	242
EOG092E0FS2	Complete	NODE_30_length_120878_cov_43.023795	87125	88333	432.7	320
EOG092E0FTG	Complete	NODE_57_length_78326_cov_37.604541	12972	13586	366.9	197
EOG092E0FU0	Complete	NODE_14_length_166516_cov_37.805690	36557	37435	260.0	182
EOG092E0FU7	Complete	NODE_5_length_269732_cov_38.018630	140959	142614	381.3	322
EOG092E0FUA	Complete	NODE_1_length_449352_cov_38.101223	225811	226851	188.6	181
EOG092E0FUB	Complete	NODE_91_length_39580_cov_38.513371	36014	36784	429.5	204
EOG092E0FUD	Complete	NODE_7_length_204331_cov_37.767266	131784	132761	441.6	271
EOG092E0FUS	Complete	NODE_46_length_91379_cov_42.106763	41386	42783	367.8	302
EOG092E0FUT	Complete	NODE_27_length_128337_cov_38.689777	90592	91359	216.2	186
EOG092E0FV5	Complete	NODE_69_length_65092_cov_38.236542	2368	3183	312.0	225
EOG092E0FVF	Complete	NODE_4_length_296178_cov_37.378083	168909	169736	213.3	205
EOG092E0FVW	Complete	NODE_87_length_41711_cov_36.854763	18075	18806	425.9	211
EOG092E0FWI	Complete	NODE_71_length_63814_cov_38.161311	24084	24977	441.7	260
EOG092E0FXY	Complete	NODE_3_length_358462_cov_38.441710	162212	163006	309.2	210
EOG092E0FYA	Complete	NODE_79_length_47525_cov_37.539393	19379	20164	339.1	219
EOG092E0FYB	Complete	NODE_51_length_87655_cov_37.439829	52927	53775	85.3	112
EOG092E0FYO	Complete	NODE_3_length_358462_cov_38.441710	257172	258190	315.7	209
EOG092E0FYT	Complete	NODE_2_length_376067_cov_37.491936	162110	163123	349.3	257
EOG092E0FZM	Complete	NODE_67_length_66048_cov_38.081266	33144	33902	460.4	217
EOG092E0FZN	Complete	NODE_62_length_71708_cov_38.523691	51924	52700	414.7	241
EOG092E0FZV	Complete	NODE_41_length_103215_cov_37.184383	31961	32884	195.0	187
EOG092E0G0T	Complete	NODE_5_length_269732_cov_38.018630	38442	39797	388.8	377
EOG092E0G1W	Complete	NODE_78_length_49069_cov_37.337924	4302	5609	226.9	271
EOG092E0G26	Complete	NODE_64_length_70580_cov_37.890067	49730	50515	475.5	235
EOG092E0G2H	Complete	NODE_60_length_76343_cov_37.782272	10707	11693	330.5	246
EOG092E0G2U	Complete	NODE_1_length_449352_cov_38.101223	277905	279116	384.8	313
EOG092E0G3R	Complete	NODE_8_length_203896_cov_38.927669	52630	53466	408.8	220
EOG092E0G42	Complete	NODE_18_length_158840_cov_37.599244	117584	118360	220.7	183
EOG092E0G44	Complete	NODE_8_length_203896_cov_38.927669	166486	167571	431.7	267
EOG092E0G5A	Complete	NODE_1_length_449352_cov_38.101223	370439	371191	428.8	226
EOG092E0G5T	Complete	NODE_4_length_296178_cov_37.378083	179493	180200	172.1	139
EOG092E0G62	Complete	NODE_73_length_62185_cov_37.731820	9017	10069	389.8	284
EOG092E0G6C	Complete	NODE_15_length_165883_cov_37.897617	119175	120026	251.6	190
EOG092E0G6T	Complete	NODE_6_length_246120_cov_37.254880	183156	183908	348.0	200
EOG092E0G7F	Complete	NODE_117_length_17305_cov_36.459420	7426	8289	479.2	242
EOG092E0G7V	Complete	NODE_36_length_107630_cov_38.520744	30095	31729	201.1	278
EOG092E0G84	Complete	NODE_1_length_449352_cov_38.101223	317019	318172	419.7	287
EOG092E0G8F	Complete	NODE_16_length_162425_cov_39.423108	18959	20155	333.6	257
EOG092E0G8R	Complete	NODE_86_length_43021_cov_38.225737	20393	21361	440.0	246
EOG092E0G8S	Complete	NODE_34_length_108592_cov_37.662493	26640	27896	383.3	300
EOG092E0GAC	Complete	NODE_4_length_296178_cov_37.378083	85881	86759	276.8	222
EOG092E0GAU	Complete	NODE_116_length_17309_cov_49.565260	3560	4527	295.2	180
EOG092E0GB2	Complete	NODE_28_length_124187_cov_40.500371	112176	112901	326.3	220
EOG092E0GBI	Complete	NODE_38_length_105757_cov_40.328830	75728	76561	216.7	195
EOG092E0GC1	Complete	NODE_6_length_246120_cov_37.254880	8721	9935	339.7	294
EOG092E0GD2	Complete	NODE_18_length_158840_cov_37.599244	101348	102547	328.5	216
EOG092E0GD3	Complete	NODE_11_length_195637_cov_39.932688	7335	9464	336.1	566
EOG092E0GD4	Complete	NODE_79_length_47525_cov_37.539393	41377	42117	422.2	231
EOG092E0GD6	Complete	NODE_1_length_449352_cov_38.101223	120531	121280	285.1	199
EOG092E0GDI	Complete	NODE_8_length_203896_cov_38.927669	68996	69754	386.8	215
EOG092E0GDS	Complete	NODE_53_length_84142_cov_39.096139	47482	48267	468.7	230
EOG092E0GEG	Complete	NODE_22_length_146985_cov_40.567195	131369	132103	375.9	210
EOG092E0GEM	Complete	NODE_25_length_130207_cov_38.132653	34878	36110	442.5	335
EOG092E0GF1	Complete	NODE_52_length_86079_cov_37.701641	42322	43305	591.7	310
EOG092E0GFV	Complete	NODE_60_length_76343_cov_37.782272	18578	19396	451.7	234
EOG092E0GG0	Complete	NODE_46_length_91379_cov_42.106763	49803	50606	302.7	206
EOG092E0GH3	Complete	NODE_55_length_81905_cov_48.194246	36632	37444	244.2	190
EOG092E0GHE	Complete	NODE_76_length_54570_cov_38.027607	25432	26943	238.3	224
EOG092E0GHL	Complete	NODE_31_length_116437_cov_44.059013	3187	3966	239.1	175
EOG092E0GI0	Complete	NODE_111_length_24330_cov_37.333018	11944	12882	552.8	284
EOG092E0GI7	Complete	NODE_69_length_65092_cov_38.236542	52368	53987	367.9	402
EOG092E0GIP	Complete	NODE_5_length_269732_cov_38.018630	34470	35837	260.7	264
EOG092E0GIV	Complete	NODE_50_length_87663_cov_38.352959	35578	37071	239.2	304
EOG092E0GJ3	Complete	NODE_40_length_103526_cov_38.150216	14688	15692	435.9	279
EOG092E0GKF	Complete	NODE_29_length_123016_cov_37.091745	16700	17410	279.5	204
EOG092E0GLP	Complete	NODE_20_length_155575_cov_37.679559	147542	148402	385.1	244
EOG092E0GMA	Complete	NODE_41_length_103215_cov_37.184383	16516	18328	402.9	257
EOG092E0GMF	Complete	NODE_39_length_104501_cov_36.346954	78089	78802	164.6	154
EOG092E0GMH	Complete	NODE_37_length_106147_cov_39.123789	39226	39972	347.3	217
EOG092E0GMI	Complete	NODE_2_length_376067_cov_37.491936	160839	161582	458.7	231
EOG092E0GNO	Complete	NODE_21_length_147213_cov_37.852906	82925	83740	227.4	217
EOG092E0GNV	Complete	NODE_66_length_68724_cov_37.230657	20888	21613	322.3	208
EOG092E0GO5	Complete	NODE_15_length_165883_cov_37.897617	23621	24724	401.5	261
EOG092E0GP2	Complete	NODE_104_length_27509_cov_50.642529	620	1492	123.4	181
EOG092E0GP3	Complete	NODE_62_length_71708_cov_38.523691	33001	33873	263.7	215
EOG092E0GPW	Complete	NODE_80_length_47039_cov_41.051124	40881	41882	336.0	261
EOG092E0GQD	Complete	NODE_93_length_37754_cov_35.608372	22821	23537	134.1	169
EOG092E0GQE	Complete	NODE_26_length_128386_cov_37.385480	20048	20785	468.7	213
EOG092E0GQZ	Complete	NODE_20_length_155575_cov_37.679559	104989	106178	169.2	212
EOG092E0GR8	Complete	NODE_29_length_123016_cov_37.091745	21865	23340	277.7	318
EOG092E0GRC	Complete	NODE_43_length_93659_cov_37.563982	41103	41969	427.5	227
EOG092E0GRO	Complete	NODE_12_length_177874_cov_37.650813	141408	142124	414.6	212
EOG092E0GS7	Complete	NODE_19_length_158332_cov_37.014670	104565	105176	238.9	168
EOG092E0GSH	Complete	NODE_34_length_108592_cov_37.662493	52324	53049	417.7	208
EOG092E0GSQ	Complete	NODE_10_length_202365_cov_37.197761	68228	69049	281.8	194
EOG092E0GTV	Complete	NODE_50_length_87663_cov_38.352959	73113	73877	460.3	233
EOG092E0GU8	Complete	NODE_53_length_84142_cov_39.096139	75263	76117	221.2	197
EOG092E0GUI	Complete	NODE_117_length_17305_cov_36.459420	1710	2486	446.8	214
EOG092E0GUM	Complete	NODE_66_length_68724_cov_37.230657	12743	13750	435.6	261
EOG092E0GUS	Complete	NODE_2_length_376067_cov_37.491936	274071	274745	253.6	178
EOG092E0GUT	Complete	NODE_10_length_202365_cov_37.197761	48164	49057	313.0	226
EOG092E0GV3	Complete	NODE_8_length_203896_cov_38.927669	11980	12909	408.0	275
EOG092E0GV8	Complete	NODE_34_length_108592_cov_37.662493	18999	21062	334.5	388
EOG092E0GVM	Complete	NODE_11_length_195637_cov_39.932688	70884	71708	151.2	157
EOG092E0GVS	Complete	NODE_17_length_162010_cov_37.467976	64907	65686	290.7	198
EOG092E0GW7	Complete	NODE_48_length_89158_cov_37.420244	73951	74808	256.0	196
EOG092E0GX3	Complete	NODE_38_length_105757_cov_40.328830	78802	80226	230.6	236
EOG092E0GXC	Complete	NODE_30_length_120878_cov_43.023795	97328	98050	416.8	188
EOG092E0GXH	Complete	NODE_19_length_158332_cov_37.014670	26755	27591	269.1	224
EOG092E0GYE	Complete	NODE_57_length_78326_cov_37.604541	46702	47412	402.2	214
EOG092E0GZN	Complete	NODE_51_length_87655_cov_37.439829	70797	71573	358.5	208
EOG092E0GZV	Complete	NODE_59_length_76837_cov_42.231799	63496	65286	316.9	392
EOG092E0GZX	Complete	NODE_23_length_142158_cov_37.948699	138365	139030	235.9	163
EOG092E0H0R	Complete	NODE_7_length_204331_cov_37.767266	117380	118651	258.8	268
EOG092E0H0T	Complete	NODE_65_length_69438_cov_37.092645	46747	47436	265.4	201
EOG092E0H1P	Complete	NODE_1_length_449352_cov_38.101223	398484	399305	332.2	224
EOG092E0H1W	Complete	NODE_29_length_123016_cov_37.091745	88863	89555	244.6	183
EOG092E0H1X	Complete	NODE_16_length_162425_cov_39.423108	18038	18721	226.5	162
EOG092E0H2K	Complete	NODE_12_length_177874_cov_37.650813	4545	5276	308.3	188
EOG092E0H2R	Complete	NODE_70_length_63941_cov_38.941787	20671	21471	373.5	226
EOG092E0H2S	Complete	NODE_46_length_91379_cov_42.106763	25900	26685	408.5	230
EOG092E0H2X	Complete	NODE_7_length_204331_cov_37.767266	129447	130067	280.9	162
EOG092E0H4A	Complete	NODE_72_length_63782_cov_37.885104	52097	53227	460.7	336
EOG092E0H4M	Complete	NODE_34_length_108592_cov_37.662493	57251	57949	297.7	176
